pdb_id1,pdb_id2,tm_score,rmsd
4ub0,1om3,0.51367,13.488718032836914
5d96,4z7o,0.72556,3.7846055030822754
1cfv,5tl5,0.49601,0.8847578763961792
1zlv,6vrl,0.87164,1.3009142875671387
5n4g,6yhq,0.90548,1.2620893716812134
4q5z,6bkb,0.62114,4.893874168395996
4xml,2gfb,0.88892,1.1698225736618042
5myx,6nis,0.83111,1.8210054636001587
6vjn,4odu,0.83722,1.3952488899230957
5lbs,6pdu,0.50092,0.3916417062282562
6phh,6nf2,0.813,1.0673693418502808
6e3h,5y9f,0.90599,1.16283118724823
4pb9,3q3g,0.67639,4.2323198318481445
2xza,4yhi,0.87789,1.1747376918792725
1um4,7nx2,0.87517,1.5623483657836914
6vbq,5hbt,0.76629,4.508472919464111
5xcx,1l7t,0.57742,0.3754056394100189
4oz4,6nuz,0.53865,7.521168231964111
7dc8,1y0l,0.55441,9.205971717834473
4jb9,6w05,0.81574,2.2545530796051025
4dw2,7tes,0.81189,2.334244966506958
4ong,5uea,0.77088,2.72088360786438
7vux,1t4k,0.68911,4.488707542419434
4u6h,6xjq,0.88576,1.0178366899490356
2hfg,1zea,0.86836,1.9203953742980957
5c6t,6q1z,0.44839,1.0167893171310425
6cez,6hco,0.8982,1.1201424598693848
5ibl,6xsn,0.71127,3.928912401199341
6bzw,6c5k,0.93894,0.7527875304222107
6xq4,1mh5,0.86183,1.7077062129974365
2qql,6wg0,0.8446,2.5045716762542725
6mto,6nmv,0.715,4.1453704833984375
1n5y,6aq7,0.68187,4.368575096130371
4f58,1dqd,0.68578,3.732740879058838
5vn8,7chy,0.52329,0.9059295654296875
5y11,4r90,0.74473,3.2498908042907715
4m5y,4zto,0.87352,1.1872957944869995
7lf0,3wfd,0.90579,1.0595817565917969
6qd8,3wfb,0.47317,0.9538249373435974
4ydk,1bvl,0.93246,0.9425344467163086
3hzy,6lz4,0.69439,0.759944498538971
3ifn,6ldv,0.63959,4.982236385345459
2pw2,3klh,0.84289,1.8091307878494263
2ny4,6wg0,0.75895,3.1854820251464844
4dqo,2w9e,0.54564,6.564023017883301
3eyq,6x9r,0.91184,0.4519002139568329
5zuf,2hg5,0.71952,3.5589842796325684
7la4,7neq,0.8904,0.9251704216003418
3wkm,6ea7,0.64801,4.7225661277771
4wuu,6bf7,0.84958,2.205970287322998
5gzn,6xsn,0.55775,9.240007400512695
6pzz,3gnm,0.51821,0.6607506275177002
6uj9,7php,0.64838,4.6619439125061035
1ua6,4u6h,0.49389,0.7368159294128418
6yhq,6c5i,0.64973,4.610174655914307
5czv,4gxu,0.8569,0.7780093550682068
4ky1,4kjw,0.83792,2.1313564777374268
2fd6,6usf,0.74186,3.7873518466949463
3g6d,3okk,0.87363,1.8130486011505127
5dum,1lk3,0.80688,2.256054639816284
1uwg,4ut7,0.70235,0.9618206024169922
3dus,6aq7,0.51365,0.7795565128326416
5ug0,5d70,0.78915,2.705749750137329
2itd,1hez,0.7106,3.105895519256592
2ipu,4rfe,0.69055,3.975706100463867
1ahw,2xkn,0.86743,2.0211100578308105
7jlk,1kc5,0.50186,0.9355427026748657
5c8j,7n08,0.77831,2.6919891834259033
4rgo,5obf,0.8535,1.6544345617294312
6b5n,3stz,0.91008,0.9556402564048767
5bzw,5m63,0.899,0.9588725566864014
4jr9,5ezi,0.92649,0.7029727101325989
2bfv,3lex,0.51924,0.8328364491462708
7m7i,4dkf,0.62681,5.066164493560791
3e8u,3eyq,0.65689,4.738378047943115
4xpa,3m8o,0.84775,1.5523422956466675
4yue,5yup,0.93766,0.7559226751327515
6j5d,1dl7,0.93013,0.7815104126930237
5dd0,3efd,0.91548,0.8344429135322571
4nkd,1dqj,0.51081,0.7547516822814941
1ahw,1nc4,0.8756,1.699637770652771
3uaj,7cqd,0.64063,4.942634105682373
6jod,7dfa,0.90558,0.9781806468963623
6avu,6cyf,0.77691,3.007821559906006
3p30,6uyf,0.59725,6.342502593994141
5uxq,4at6,0.6672,4.863619327545166
7cea,5ukq,0.562,0.5291595458984375
7lfa,3eys,0.58303,7.034621715545654
1yeg,6vi2,0.88804,1.007529854774475
2gjz,1ar1,0.92513,0.8362404704093933
7pnq,5myk,0.51002,1.2349586486816406
7kbb,1k6q,0.50485,1.2000410556793213
1ob1,6rps,0.8347,2.065033197402954
6cnj,7l6m,0.88238,1.5022164583206177
5cbe,2dlf,0.8553,1.041022777557373
7lr3,7nx2,0.85341,1.9779481887817383
6xuk,1rul,0.85661,1.6421878337860107
1dvf,2r8s,0.51152,0.8083891868591309
6w0e,7mrz,0.90652,0.9900484681129456
4i3r,5t78,0.65331,4.914741516113281
4xp6,6b0h,0.8417,1.945677399635315
4jpw,7tpg,0.8955,0.7619724273681641
2b1a,6xq0,0.51634,8.882529258728027
5d1z,5xqw,0.65737,4.858579158782959
4g80,1vfb,0.93514,0.729408860206604
6phc,7dfa,0.9377,1.2227493524551392
7aj6,6hgu,0.60878,5.810183525085449
7mhy,7tes,0.42075,1.2331196069717407
7pnm,6pis,0.52214,1.2411279678344727
7jie,7k76,0.73593,3.4334049224853516
6fy3,2ap2,0.93174,0.6878700256347656
4x8j,4ygv,0.47705,7.539030075073242
1d6v,1jpt,0.65537,4.9569268226623535
4ncc,2d7t,0.90432,0.812960147857666
6a76,6q1g,0.63589,4.392030239105225
6osh,4yr6,0.51714,0.5684205293655396
4hs8,4j4p,0.87592,1.4676060676574707
1cfs,2h1p,0.89128,1.1010470390319824
4otx,3efd,0.62871,4.712630271911621
5tqa,6by2,0.8904,1.3995739221572876
3c5s,5ec2,0.75414,2.742330312728882
5nuz,6xy2,0.67362,4.265198707580566
5lxg,6dwi,0.52642,0.9420366883277893
4yxh,2ny5,0.88377,1.5094419717788696
6x7w,6h2y,0.78644,2.639082431793213
7dnl,6p50,0.72205,3.2688066959381104
7nx3,7rm1,0.62667,5.0222249031066895
1zlw,7a3u,0.50243,11.843818664550781
1oaz,1n6q,0.50956,0.6919209361076355
6ch7,6dl8,0.69266,4.136885166168213
6ii9,5uby,0.84486,1.8703750371932983
7bh8,7m7j,0.89411,1.3003369569778442
5i18,2fjh,0.89912,1.2576653957366943
3p30,5ubz,0.5388,9.735405921936035
2a0l,6nuz,0.48877,1.1356489658355713
1ad9,6jhq,0.75907,3.2206063270568848
6d9g,7m7e,0.80582,2.597121000289917
6lxk,7mxd,0.83919,2.332526922225952
3bkc,6edu,0.81536,0.8140556216239929
6tkb,4hpo,0.55615,8.243541717529297
3inu,1fgv,0.94476,0.39498448371887207
5nb5,6ni2,0.91526,0.6291984915733337
7aj6,6w4v,0.77038,2.5707061290740967
7df9,2a0l,0.88248,1.043652057647705
5xs7,5itb,0.49272,0.6749066114425659
6z7x,3mj8,0.74585,3.8562541007995605
7mlu,1wcb,0.47811,1.0898890495300293
2zjs,5opy,0.73587,3.7098381519317627
6ztf,4h20,0.67704,4.370805263519287
7kf0,7lok,0.85445,1.0234215259552002
4xnu,6iut,0.82828,2.2283945083618164
7rd5,3nac,0.68123,4.422494411468506
3d85,3ijy,0.9068,0.858493447303772
1xf2,5j9p,0.77072,2.90651535987854
1kyo,6krz,0.90894,0.8253484964370728
6yax,6ks1,0.91555,0.9134203791618347
4f58,7o9w,0.76587,2.853419303894043
3d85,3qnx,0.86023,1.852255940437317
1nd0,6xjq,0.66341,4.429873466491699
2jb5,6l62,0.60419,5.0503668785095215
6v4r,7nw3,0.90705,1.16753089427948
3bpc,5t0y,0.72102,3.728142499923706
3d69,6edu,0.80133,0.8868263959884644
1t2q,2ltq,0.56011,6.70634651184082
6lcs,4xp9,0.56406,0.9725205898284912
3n85,7pnq,0.85443,1.107961654663086
6nn3,6nyq,0.49219,0.9462481141090393
3liz,4hxa,0.92629,0.5715340375900269
4q9r,1mrf,0.83405,2.4097540378570557
5gzo,5lbs,0.87273,0.8737021684646606
7ceb,4wuk,0.52117,0.7979074716567993
2a6d,5jq6,0.93972,0.8175519704818726
3ob0,7c4s,0.50594,11.595257759094238
5t4z,6cxc,0.8251,1.6175949573516846
1d5i,5uby,0.68218,3.8714241981506348
7lsf,3iy1,0.94653,0.4214707911014557
7ecy,4nrz,0.4997,1.1199342012405396
3qeh,1eap,0.80844,2.1919453144073486
2htl,3fmg,0.64898,5.017662048339844
6vrh,4jre,0.52315,0.8483558297157288
6kz0,6ana,0.51535,0.5471664667129517
1uac,2xza,0.51172,0.5086624026298523
2ny6,1for,0.89168,1.4323489665985107
7bud,7nd3,0.89406,0.8085700273513794
3qnz,7k66,0.85909,1.6753815412521362
6ww2,6q0e,0.62656,5.722092151641846
5utz,1i8k,0.87179,1.1744073629379272
5e1a,5tlk,0.90136,1.2841756343841553
4qti,7c2s,0.77325,0.0
5mev,3ikc,0.89648,0.9328958988189697
6n7u,6wo3,0.53063,5.801250457763672
6b3d,6igu,0.54773,7.830688953399658
1acy,6ol5,0.62044,5.19596529006958
5lgh,6cxl,0.50683,12.534055709838867
1pz5,3qo1,0.87639,1.6049047708511353
5e2u,5mhs,0.87939,1.0605008602142334
6btj,6h3h,0.92306,1.1872278451919556
5kw9,5vco,0.70996,3.667045831680298
4fqk,1gc1,0.58659,6.396973133087158
5d8j,1k4c,0.65472,4.974342346191406
4qci,6x3t,0.90866,0.8499179482460022
7raj,6h0e,0.94611,0.8849297761917114
7o33,6u0l,0.78623,0.5982901453971863
5ug0,7po5,0.84909,1.1513233184814453
6qnk,6b5t,0.79261,2.946831226348877
7niw,6xq2,0.66897,4.571616172790527
6bli,7jwq,0.93377,0.7964979410171509
2zcl,4otx,0.88399,1.6585888862609863
6v4r,7n0v,0.66188,5.159054279327393
6w4v,6bf4,0.80997,2.3361356258392334
5vgj,5u8r,0.85356,1.1184849739074707
7l6m,2o5x,0.70232,3.58518385887146
5e8d,5ugy,0.8551,1.8969929218292236
6vca,4yr6,0.69272,4.464372634887695
1lo0,6vzi,0.58386,5.502575874328613
7lfa,7b09,0.91886,1.411383867263794
5hdq,4yxl,0.66909,4.542932510375977
3v52,6ks2,0.86833,1.6394672393798828
3ujt,2wuc,0.87467,1.4379931688308716
4qf1,5jw4,0.51747,8.386685371398926
5i1a,7n8q,0.79647,2.6617825031280518
5xcx,5w3m,0.92698,0.9250204563140869
5w6d,3j5m,0.66049,4.671797275543213
4xvu,1ncc,0.6843,4.255410194396973
5fgb,6cw3,0.67117,4.551113605499268
3opz,4ybq,0.87205,0.9147940278053284
1emt,1mrc,0.92456,1.1503981351852417
6n5e,6sv2,0.85134,2.0499515533447266
5xmh,5u3n,0.78319,2.5505294799804688
5zmj,7kgu,0.54242,8.706280708312988
7cqc,2p8p,0.56266,6.233399391174316
1f8t,5um8,0.84768,1.3698549270629883
1cfs,6xy2,0.62136,4.981925010681152
5ik3,6xq4,0.95808,0.5580791234970093
7mem,3piq,0.51399,0.5201693177223206
5hd8,6vpy,0.53725,8.092445373535156
5sy8,6ss2,0.72083,3.9958760738372803
1ndm,6qn9,0.66695,3.4911906719207764
6cez,2ojz,0.64636,4.497114658355713
5esa,6xq0,0.81154,1.906402349472046
1ncc,5wtg,0.88385,1.6473572254180908
1qfw,1p84,0.79722,0.9158732891082764
3ngb,5dhv,0.91048,0.8683711886405945
7rm0,3j3p,0.71926,0.0
6pef,5xqw,0.93212,1.1938848495483398
6iw0,4n8c,0.49508,0.9404353499412537
6dkj,6rnn,0.81615,2.4252569675445557
6uga,3vi4,0.78292,2.7510414123535156
1tqb,1nsn,0.94343,0.7472228407859802
4fqq,1gpo,0.89102,1.428234577178955
7fab,2pw1,0.56726,6.487706184387207
6ch8,6c5i,0.62168,5.2203288078308105
1cly,4kkl,0.91162,1.2549105882644653
2exw,5xs7,0.91668,0.7826627492904663
2fed,6mnq,0.8696,1.8736228942871094
1op5,5xcv,0.69294,0.6004819273948669
5gux,1rmf,0.88662,1.5586611032485962
6vjt,6ye3,0.64192,5.222612380981445
6dcv,6gku,0.90054,1.3908518552780151
6ii8,5trp,0.53534,9.711808204650879
6tnp,3ifo,0.49707,0.8435580134391785
6wkm,1ott,0.81883,2.443631887435913
2o5y,1t66,0.89613,1.1355392932891846
1fl5,6b08,0.76965,2.804762840270996
6pzh,1fns,0.66034,4.711202621459961
6glx,1i3g,0.84208,0.7134772539138794
7eo0,2ojz,0.50871,0.8917190432548523
4h88,3kj6,0.66302,4.66480016708374
6wt3,1tji,0.65827,4.146427631378174
2xzc,7kba,0.85972,1.1274876594543457
4xpb,2r0w,0.73483,3.47670841217041
4f58,4kte,0.55949,7.431942939758301
5esa,6x87,0.67239,4.337150573730469
1mrc,7wvm,0.83413,0.9846287965774536
5u8q,6dfh,0.80397,1.0252680778503418
7rqq,4xvu,0.62292,5.274801254272461
1aif,2r23,0.87705,1.3302416801452637
6wik,6wmw,0.69051,4.63416051864624
4m62,6w73,0.5117,0.48119446635246277
3t77,5mv4,0.96407,0.6550682783126831
6wf0,7dnh,0.69742,3.7747578620910645
6ldv,5cil,0.76178,2.5777714252471924
3uji,1cly,0.56564,6.585277080535889
7m74,4pb0,0.70518,3.8218932151794434
3j8v,6lra,0.5213,0.39104214310646057
4glr,1a7n,0.93738,0.556993305683136
3ggw,4yx2,0.66211,4.607918739318848
6ulc,1xiw,0.88217,1.202924132347107
1rmf,6ot1,0.80899,1.201729416847229
7kc1,6tkc,0.5161,0.8803889155387878
6dzl,5a16,0.49045,1.0205340385437012
3dgg,4fqh,0.67901,4.152118682861328
2htk,6e62,0.57677,6.785627841949463
1ngz,4n0y,0.86141,1.714178204536438
5f6h,7mfg,0.87046,0.8343644142150879
5hbv,1dl7,0.96301,0.5538375377655029
6pv8,6xsw,0.5163,0.6968372464179993
7o9s,2v17,0.88831,1.097133994102478
1bql,6cmo,0.752,2.628709077835083
3liz,6uta,0.91558,0.7579334378242493
7myz,1b4j,0.61775,5.476222991943359
6jwc,3ffd,0.88955,1.5989363193511963
5tih,6uig,0.69533,3.7264482975006104
5it2,7rxp,0.88322,0.6455644369125366
7aj6,7jkt,0.57787,6.295268535614014
7l0l,6cuf,0.91548,0.7349483966827393
3i02,6mtn,0.83299,1.435557246208191
5xaj,7niv,0.84963,2.046189308166504
5wkz,3dv4,0.9024,0.7651501893997192
6bla,5ifj,0.55786,7.318103790283203
7rdl,2r4r,0.54875,6.367505073547363
2xtj,6bp2,0.52182,0.6258241534233093
6cdi,3kj6,0.49035,0.8957122564315796
6hf1,4xmp,0.66318,3.9758801460266113
3v52,4m7l,0.86048,1.6170598268508911
4yho,6u8d,0.59789,5.930171489715576
4xph,4yr6,0.7832,2.8346917629241943
5i19,6wyt,0.52999,9.37939167022705
4nm4,6fn4,0.84742,2.1382720470428467
4kze,4lri,0.82167,2.168912887573242
5kg9,7jix,0.81139,2.459765911102295
7lfb,1cic,0.89967,1.5677052736282349
6vzi,6o2a,0.64643,4.472618103027344
3iy2,4xp6,0.48334,0.3467782139778137
1k6q,4xmp,0.60593,5.1724138259887695
2r9h,4xvj,0.80266,0.7028553485870361
5ukp,4nrx,0.86282,1.4985765218734741
6vln,6avq,0.78015,3.1306958198547363
6gc2,2xkn,0.82751,2.3188769817352295
7bu8,5szf,0.52685,0.7584323883056641
5uwe,6jfh,0.72994,0.0
6xpx,6wjl,0.94072,0.8641251921653748
4m5z,12e8,0.59456,5.719915390014648
3qg6,5uxq,0.52686,6.435135841369629
6axk,6uvo,0.50682,9.50057315826416
6i8s,1mlc,0.86727,1.4576375484466553
4z95,3lzf,0.90336,1.026155948638916
1fe8,5fcu,0.58564,5.861368179321289
6wyr,7teq,0.84007,1.5746524333953857
2jk5,6bit,0.90111,1.516891360282898
4hkb,1n6q,0.83774,1.9443763494491577
2b4c,7vsw,0.88892,1.031154751777649
5vcn,3aaz,0.65484,4.731098651885986
7lyv,4kph,0.90102,1.5309520959854126
4hj0,6pdu,0.72247,3.82198429107666
4m8q,1ncw,0.49747,0.620492160320282
2jb6,5gjs,0.85813,1.2921266555786133
2xza,6cnj,0.65642,4.744179725646973
2r0l,1hil,0.85538,2.0310933589935303
6pyc,5x2n,0.86214,1.7676678895950317
3ley,5cck,0.50184,9.096134185791016
6ztd,4f57,0.53104,7.016968250274658
5zuf,1jv5,0.87914,1.0199099779129028
6h3u,6u6o,0.52613,0.5067589282989502
5bzw,7kqh,0.9011,1.4986616373062134
7cn2,3jau,0.85492,1.172214150428772
5v6l,6cxc,0.83854,1.512953519821167
3s62,3whx,0.89239,1.7384527921676636
6uul,3pho,0.59572,6.041501522064209
5mx3,6nmt,0.91729,1.1233160495758057
5jw3,1i3g,0.91355,0.7483830451965332
5d1q,5x4g,0.65681,4.636406898498535
7rlx,6lxj,0.65952,4.304561138153076
5ik3,1rih,0.69735,4.3826751708984375
3cvi,6u02,0.89475,1.0839990377426147
5um8,1lo4,0.90416,1.2811691761016846
5xs7,5w3m,0.91369,1.0320987701416016
3mug,7vsu,0.52628,7.348851203918457
6ev2,6snh,0.84171,1.6946200132369995
7jtg,5mvz,0.93568,0.6860178112983704
7rd5,1ejo,0.90839,1.2465895414352417
4why,6d9w,0.83173,1.8596248626708984
6vl8,7l0l,0.86887,0.7100155353546143
4yhi,3iy7,0.80499,1.241762399673462
6wyr,6hjp,0.85421,2.180778980255127
4k8r,1dl7,0.91386,0.9725891351699829
