pdb_id1,pdb_id2,tm_score,rmsd
2bfv,3lex,0.49617,0.4964248538017273
7m7i,4dkf,0.62516,4.824153423309326
3e8u,3eyq,0.7105,4.141443729400635
4xpa,3m8o,0.8982,1.528161883354187
4yue,5yup,0.92872,1.0388188362121582
6j5d,1dl7,0.86384,0.8007973432540894
5dd0,3efd,0.97253,0.8304073810577393
4nkd,1dqj,0.49784,0.6604852080345154
1ahw,1nc4,0.858,1.933374285697937
3uaj,7cqd,0.67757,4.422613620758057
6jod,7dfa,0.92464,1.1115933656692505
6avu,6cyf,0.8596,2.1556644439697266
3p30,6uyf,0.56471,5.872359752655029
5uxq,4at6,0.63345,4.544656753540039
7cea,5ukq,0.49684,0.8086424469947815
7lfa,3eys,0.58799,5.858790397644043
1yeg,6vi2,0.91809,1.316380262374878
2gjz,1ar1,0.93828,0.6310359239578247
7pnq,5myk,0.47768,0.7408665418624878
7kbb,1k6q,0.512,0.7701331973075867
1ob1,6rps,0.91396,1.553156852722168
6cnj,7l6m,0.91295,1.3251705169677734
5cbe,2dlf,0.84126,0.8560630679130554
7lr3,7nx2,0.9328,1.0636990070343018
6xuk,1rul,0.90456,1.5275338888168335
1dvf,2r8s,0.49188,0.46527549624443054
6w0e,7mrz,0.90862,1.1969698667526245
4i3r,5t78,0.72512,3.226428270339966
4xp6,6b0h,0.91272,1.5651596784591675
4jpw,7tpg,0.91534,0.6973690986633301
2b1a,6xq0,0.51429,6.722734451293945
5d1z,5xqw,0.74727,3.494791030883789
4g80,1vfb,0.93842,0.6329824328422546
4q5z,6vkn,0.87019,0.754108726978302
6phc,7dfa,0.90126,1.6212141513824463
7aj6,6hgu,0.60687,5.5953688621521
7mhy,7tes,0.39598,1.8138498067855835
7pnm,6pis,0.48846,0.8299202919006348
7jie,7k76,0.77239,3.267967700958252
6fy3,2ap2,0.8262,0.9660032987594604
4x8j,4ygv,0.60269,5.583621025085449
1d6v,1jpt,0.73528,3.6193132400512695
4ncc,2d7t,0.93072,0.7758002877235413
6a76,6q1g,0.63437,5.2317047119140625
6osh,4yr6,0.48361,0.5389277338981628
4hs8,4j4p,0.85474,1.8621176481246948
1cfs,2h1p,0.89151,1.4767658710479736
4otx,3efd,0.61295,5.1929121017456055
5tqa,6by2,0.87957,1.8145813941955566
3c5s,5ec2,0.90235,1.7529371976852417
5nuz,6xy2,0.74205,3.624629020690918
5lxg,6dwi,0.50429,0.506123423576355
4yxh,2ny5,0.93622,0.741629958152771
6x7w,6h2y,0.77719,3.1965901851654053
7dnl,6p50,0.78707,3.178438186645508
7nx3,7rm1,0.71182,3.862879753112793
1zlw,7a3u,0.66143,4.137070655822754
1oaz,1n6q,0.46334,0.744123101234436
6ch7,6dl8,0.75375,3.2411139011383057
6ii9,5uby,0.91296,0.9941964149475098
7bh8,7m7j,0.88043,1.6475485563278198
5i18,2fjh,0.95423,1.0672729015350342
3p30,5ubz,0.51669,9.847043991088867
2a0l,6nuz,0.44513,0.8454912900924683
1ad9,6jhq,0.86466,2.179600477218628
6d9g,7m7e,0.81422,2.6071717739105225
3bkc,6edu,0.82557,1.1227697134017944
6tkb,4hpo,0.49856,7.252639293670654
3inu,1fgv,0.97391,0.47218358516693115
5nb5,6ni2,0.95426,0.5803585648536682
7aj6,6w4v,0.77698,2.869992733001709
7df9,2a0l,0.88843,1.1574532985687256
5xs7,5itb,0.49133,0.5756880640983582
6z7x,3mj8,0.75676,3.16804575920105
7mlu,1wcb,0.45707,1.07515549659729
2zjs,5opy,0.82302,2.6957545280456543
6ztf,4h20,0.74289,3.6571850776672363
7kf0,7lok,0.90662,0.9047567248344421
4xnu,6iut,0.87106,1.9492604732513428
7rd5,3nac,0.73049,3.913085699081421
3d85,3ijy,0.9421,0.8563225269317627
1xf2,5j9p,0.7866,3.0981082916259766
1kyo,6krz,0.95118,0.6291735768318176
6yax,6ks1,0.90425,0.7028939723968506
4f58,7o9w,0.66656,4.126535415649414
3d85,3qnx,0.93652,0.9875569343566895
1nd0,6xjq,0.70443,4.030290126800537
2jb5,6l62,0.73065,3.724815845489502
6v4r,7nw3,0.89027,1.352129340171814
3bpc,5t0y,0.77591,2.980309247970581
3d69,6edu,0.90663,1.0174498558044434
1t2q,2ltq,0.64315,4.875211715698242
6lcs,4xp9,0.52689,0.3449918329715729
3n85,7pnq,0.96171,0.6694852113723755
6nn3,6nyq,0.45141,0.8603318929672241
3liz,4hxa,0.96189,0.7612525224685669
4q9r,1mrf,0.81076,2.636500358581543
5gzo,5lbs,0.93351,0.44338488578796387
7ceb,4wuk,0.479,0.791323184967041
2a6d,5jq6,0.9396,0.7301613688468933
3ob0,7c4s,0.87993,1.9223453998565674
5t4z,6cxc,0.84129,1.0491923093795776
1d5i,5uby,0.60457,5.6317973136901855
7lsf,3iy1,0.96199,0.4862302243709564
7ecy,4nrz,0.48715,0.9629666209220886
3qeh,1eap,0.91733,1.1807050704956055
2htl,3fmg,0.72691,3.8227505683898926
6vrh,4jre,0.47669,0.8815658688545227
6kz0,6ana,0.47916,0.309522420167923
1uac,2xza,0.46061,0.7690228819847107
2ny6,1for,0.87876,2.059666156768799
7bud,7nd3,0.94702,0.6184294819831848
3qnz,7k66,0.9403,1.2438360452651978
6ww2,6q0e,0.67087,4.6469855308532715
5utz,1i8k,0.89875,0.6769554615020752
5e1a,5tlk,0.88713,1.790848731994629
4qti,7c2s,0.80189,0.0
5mev,3ikc,0.88622,1.3112157583236694
6n7u,6wo3,0.68756,4.6605377197265625
6b3d,6igu,0.50426,7.371725559234619
1acy,6ol5,0.64822,5.040262222290039
5lgh,6cxl,0.73711,3.8631527423858643
1pz5,3qo1,0.92829,0.9126586318016052
5e2u,5mhs,0.89338,1.1253838539123535
6btj,6h3h,0.82433,2.2741498947143555
5kw9,5vco,0.8616,2.263157606124878
4fqk,1gc1,0.58149,5.754548072814941
5d8j,1k4c,0.70309,4.169007301330566
4qci,6x3t,0.86817,0.7871250510215759
7raj,6h0e,0.92701,1.3305269479751587
7o33,6u0l,0.85489,1.2412517070770264
5ug0,7po5,0.92811,0.7847477793693542
6qnk,6b5t,0.84655,1.860093355178833
7niw,6xq2,0.7264,3.351879596710205
6bli,7jwq,0.96391,0.6952784657478333
2zcl,4otx,0.85375,2.257378578186035
6v4r,7n0v,0.69493,4.211668014526367
6w4v,6bf4,0.92059,1.4024906158447266
5vgj,5u8r,0.94381,0.6264236569404602
7l6m,2o5x,0.783,3.0800836086273193
5e8d,5ugy,0.87433,1.7083863019943237
6vca,4yr6,0.65315,4.843782424926758
1lo0,6vzi,0.6173,5.19977331161499
7lfa,7b09,0.84109,2.234750986099243
5hdq,4yxl,0.73774,3.6678099632263184
3v52,6ks2,0.88306,1.9400405883789062
3ujt,2wuc,0.96209,0.7261879444122314
4qf1,5jw4,0.49871,7.909111022949219
5i1a,7n8q,0.89962,1.808988094329834
5xcx,5w3m,0.96822,0.6167868375778198
5w6d,3j5m,0.6263,4.850172519683838
4xvu,1ncc,0.72603,3.80580997467041
5fgb,6cw3,0.71397,3.4466307163238525
3opz,4ybq,0.87942,0.5991640686988831
1emt,1mrc,0.95671,0.6772345900535583
6n5e,6sv2,0.79647,2.1892380714416504
5xmh,5u3n,0.75612,3.4410672187805176
5zmj,7kgu,0.49513,9.18641185760498
7cqc,2p8p,0.59069,5.816479682922363
1f8t,5um8,0.82195,2.009129762649536
1cfs,6xy2,0.70477,4.054887294769287
5ik3,6xq4,0.97138,0.6801493167877197
7mem,3piq,0.47372,0.8202646374702454
5hd8,6vpy,0.52365,7.7545061111450195
5sy8,6ss2,0.63919,4.793211936950684
1ndm,6qn9,0.74928,3.3541204929351807
6cez,2ojz,0.71355,3.6828248500823975
5esa,6xq0,0.89573,1.4102083444595337
1ncc,5wtg,0.87228,1.9593621492385864
1qfw,1p84,0.90372,0.8239913582801819
3ngb,5dhv,0.84655,0.5249137878417969
7rm0,3j3p,0.65084,0.0
6pef,5xqw,0.86465,1.6384031772613525
6iw0,4n8c,0.4749,0.5187931060791016
6dkj,6rnn,0.80148,2.803283214569092
6uga,3vi4,0.82509,2.2725744247436523
1tqb,1nsn,0.92437,1.2984775304794312
4fqq,1gpo,0.79926,2.5184967517852783
7fab,2pw1,0.54326,6.2212324142456055
6ch8,6c5i,0.69361,3.9876391887664795
1cly,4kkl,0.93918,1.1786266565322876
2exw,5xs7,0.9336,0.8870874047279358
2fed,6mnq,0.87672,1.7355399131774902
1op5,5xcv,0.63406,0.74421626329422
5gux,1rmf,0.93676,0.8326274752616882
6vjt,6ye3,0.67535,4.234687328338623
6dcv,6gku,0.87241,1.791759729385376
6ii8,5trp,0.49131,8.95180606842041
6tnp,3ifo,0.49705,0.448144793510437
6wkm,1ott,0.93297,1.2862752676010132
2o5y,1t66,0.93923,1.2287819385528564
1fl5,6b08,0.84236,2.319831371307373
6pzh,1fns,0.59992,5.993755340576172
6glx,1i3g,0.87407,0.6181597113609314
7eo0,2ojz,0.45767,0.7159302234649658
4h88,3kj6,0.78353,3.085627794265747
6wt3,1tji,0.74852,3.6599347591400146
2xzc,7kba,0.92396,0.8203996419906616
4xpb,2r0w,0.82241,2.521934986114502
4f58,4kte,0.49269,8.066186904907227
5esa,6x87,0.71145,3.765993356704712
1mrc,7wvm,0.97105,0.49278250336647034
5u8q,6dfh,0.87366,0.810341477394104
7rqq,4xvu,0.60623,5.49221658706665
1aif,2r23,0.926,1.017197847366333
6wik,6wmw,0.74164,3.497002363204956
4m62,6w73,0.51513,0.501198947429657
3t77,5mv4,0.9663,0.8503139019012451
6wf0,7dnh,0.79445,2.7500011920928955
6ldv,5cil,0.78103,3.0196657180786133
3uji,1cly,0.57085,5.638949394226074
7m74,4pb0,0.72988,3.411480188369751
3j8v,6lra,0.45637,0.6913861632347107
4glr,1a7n,0.85408,0.6389667987823486
3ggw,4yx2,0.76484,3.3494770526885986
6ulc,1xiw,0.87298,1.1078944206237793
1rmf,6ot1,0.91418,1.0451152324676514
7kc1,6tkc,0.44324,0.7872543931007385
6dzl,5a16,0.4694,0.8639984130859375
3dgg,4fqh,0.62726,4.483423233032227
2htk,6e62,0.75231,3.226384401321411
1ngz,4n0y,0.86299,1.9097145795822144
5f6h,7mfg,0.8462,1.0626131296157837
5hbv,1dl7,0.86795,0.5832358002662659
6pv8,6xsw,0.47553,0.8473674058914185
7o9s,2v17,0.84089,2.1870198249816895
1bql,6cmo,0.84356,2.352400779724121
3liz,6uta,0.95231,1.097461462020874
7myz,1b4j,0.72997,3.748753070831299
6jwc,3ffd,0.84487,1.6996896266937256
5tih,6uig,0.81441,2.7110204696655273
5it2,7rxp,0.94253,0.9835265278816223
7aj6,7jkt,0.63219,5.096811771392822
7l0l,6cuf,0.8957,0.9464445114135742
3i02,6mtn,0.75012,2.0474674701690674
5xaj,7niv,0.9181,1.2058151960372925
5wkz,3dv4,0.85177,0.6343851685523987
6bla,5ifj,0.46323,8.633459091186523
4xpb,6orq,0.82189,1.4914944171905518
7rdl,2r4r,0.74673,3.4350438117980957
2xtj,6bp2,0.45682,0.6667619943618774
6cdi,3kj6,0.48898,0.8299626708030701
6hf1,4xmp,0.78789,3.2073588371276855
3v52,4m7l,0.85689,2.13637375831604
4yho,6u8d,0.70164,4.1613969802856445
4xph,4yr6,0.85436,2.325582981109619
5i19,6wyt,0.51466,7.785159111022949
4nm4,6fn4,0.84953,2.2606520652770996
4kze,4lri,0.88067,1.736998200416565
5kg9,7jix,0.85571,1.801706075668335
7lfb,1cic,0.82662,2.6336886882781982
6vzi,6o2a,0.61175,5.2216901779174805
3iy2,4xp6,0.49178,0.7224438190460205
1k6q,4xmp,0.65634,4.50182580947876
2r9h,4xvj,0.83748,0.7285945415496826
5ukp,4nrx,0.87375,1.6293553113937378
6vln,6avq,0.84263,2.4855153560638428
6gc2,2xkn,0.95613,0.9700680375099182
7bu8,5szf,0.4842,0.7301527261734009
5uwe,6jfh,0.82867,0.0
6xpx,6wjl,0.96683,0.78067946434021
4m5z,12e8,0.59602,5.606821060180664
3qg6,5uxq,0.6174,5.435664653778076
6axk,6uvo,0.50657,8.245980262756348
6i8s,1mlc,0.88442,1.7842551469802856
4z95,3lzf,0.83641,2.1633973121643066
1fe8,5fcu,0.54427,6.724508285522461
6wyr,7teq,0.83819,1.0556697845458984
2jk5,6bit,0.95077,1.2163881063461304
4hkb,1n6q,0.66537,2.039052724838257
2b4c,7vsw,0.92443,1.004807710647583
5vcn,3aaz,0.69036,3.6633501052856445
7lyv,4kph,0.90759,0.8825796246528625
4hj0,6pdu,0.73755,3.079268455505371
4m8q,1ncw,0.47552,0.4572738707065582
2jb6,5gjs,0.83357,2.247795820236206
2xza,6cnj,0.80422,2.748502492904663
2r0l,1hil,0.85649,2.0530340671539307
6pyc,5x2n,0.71913,3.9297268390655518
3ley,5cck,0.51156,9.00467300415039
6ztd,4f57,0.49765,9.008991241455078
5zuf,1jv5,0.92275,0.6800925731658936
6h3u,6u6o,0.50192,0.5934199690818787
5bzw,7kqh,0.93727,1.0214049816131592
7cn2,3jau,0.83153,1.1989332437515259
5v6l,6cxc,0.89102,1.1281853914260864
3s62,3whx,0.86925,1.887843370437622
6uul,3pho,0.6106,5.593718528747559
5mx3,6nmt,0.92353,1.1043336391448975
5jw3,1i3g,0.89088,0.42648181319236755
5d1q,5x4g,0.76745,3.274930238723755
7rlx,6lxj,0.73083,3.3882062435150146
5ik3,1rih,0.71746,4.015073299407959
3cvi,6u02,0.95315,0.466678649187088
5um8,1lo4,0.79025,2.087355136871338
5xs7,5w3m,0.9569,0.7734183669090271
3mug,7vsu,0.49925,7.719024181365967
6ev2,6snh,0.93754,1.0997618436813354
7jtg,5mvz,0.94964,0.8421382904052734
7rd5,1ejo,0.90915,1.444058895111084
