pdb_id1,pdb_id2,tm_score,rmsd
1mre,1rjl,0.20606,1.434717059135437
6njn,6ddv,0.22064,1.1493921279907227
1sm3,7n8q,0.24555,0.19783952832221985
6n8d,1emt,0.94903,0.0
6w05,3r06,0.5974,0.3976897597312927
6c5k,7mlx,0.2113,0.003659105859696865
6njl,5fcu,0.20228,1.9782118797302246
6mtx,2hff,0.32061,0.40757447481155396
4rrp,4nwu,0.19493,0.2745524048805237
5ebm,1cly,0.22285,0.017138389870524406
6x9s,3o6k,0.48467,0.09721542149782181
4n0y,6dzr,0.28571,2.1841065883636475
4idj,1tji,0.4222,0.6072718501091003
4uv4,5vxr,0.3088,0.3078843355178833
6nf5,7dnl,0.25525,0.3632960915565491
1rup,3v6o,0.33672,0.21803762018680573
6vel,6w0g,0.3695,0.25304922461509705
3f5w,7k7r,0.50318,0.0
2yss,1ngp,0.32916,0.0
2r6p,6ol5,0.17722,0.0
6idh,6n1w,0.25305,0.4315991699695587
1bz7,7m7f,0.48294,0.06552562117576599
6nmr,4yhk,0.35062,0.043715476989746094
5kjr,1q1j,0.38639,0.5762094855308533
6oz2,7jhg,0.16084,1.5709929466247559
6cf2,3g5z,0.53234,0.1647081971168518
5dub,2ht3,0.25186,3.4240591526031494
1dbb,5u3p,0.3044,0.5970283150672913
6n8d,1uac,0.48308,0.0
2dqi,7m7f,0.31855,0.0
2y06,1cbv,0.32604,1.9883499145507812
6gxx,6hco,0.36276,0.25354424118995667
6w0b,6xli,0.34685,0.0
1a14,6b5p,0.57808,0.21361979842185974
5kg9,2dwd,0.33332,0.41176632046699524
6lkt,2xtj,0.1905,0.12027748674154282
6ujc,3c2a,0.14592,2.652336597442627
4uv4,2fed,0.21936,2.530214548110962
3g04,3ze2,0.32544,0.0
6p67,3q3g,0.24221,0.022323384881019592
5i1g,2ojz,0.3359,0.41421547532081604
6w0c,1pz5,0.26402,0.47937533259391785
2hg5,5hd8,0.31525,0.46466538310050964
3mac,1hh9,0.74833,0.27416524291038513
1ktr,5tqa,0.12925,0.8977519273757935
3qhf,6amm,0.42234,0.4418279230594635
6cdo,3tnn,0.28642,0.0061503867618739605
6j5g,5bq7,0.39719,0.580228865146637
2a6d,6wx1,0.45752,3.0024757385253906
5o14,1yuh,0.32305,1.7934346199035645
6qb6,3ztj,0.19597,0.39428043365478516
7r9d,3qo1,0.27891,0.0
5if0,2aeq,0.28834,0.7622733116149902
6pec,4g6a,0.40351,0.342363178730011
6j5d,6dca,0.38342,0.0
2hvk,6chb,0.19487,0.47177520394325256
6a76,1kcr,0.32751,0.2780679762363434
1iqw,6mdt,0.22997,0.43522846698760986
1u8i,6dc4,0.47008,0.5016109943389893
4hie,4kte,0.42597,0.3547324240207672
2vdq,7tfo,0.18852,0.006200805306434631
4m5z,5xrq,0.4947,0.5203748345375061
1i7z,5ifj,0.15336,0.011319601908326149
3se8,3fb5,0.29412,0.3749164640903473
6mtq,5vk6,0.30998,0.8368792533874512
1dbk,1nbv,0.28752,0.2574427127838135
5dd3,7luc,0.40043,1.3246549367904663
1ncc,5v2a,0.2865,0.4970017969608307
1mrf,4uv4,0.13311,0.40541979670524597
1kel,5cil,0.18462,4.396454811096191
6cmi,6nfv,0.37527,0.13890402019023895
6tkc,6wj0,0.17825,2.1810998916625977
1f3d,4j1u,0.22834,0.22767865657806396
5mp1,4eow,0.16568,0.0
5ezj,1e6j,0.23495,0.5009475350379944
4r2g,6wzk,0.17735,1.2278509140014648
7c6a,7kr5,0.283,0.04739057645201683
6w0c,6vy4,0.40019,0.5570542216300964
7rqq,7niu,0.18104,1.0646851062774658
5tqa,6zec,0.17188,1.7634639739990234
5gux,7k66,0.24014,1.7124627828598022
6pa0,3twc,0.16426,0.4934539496898651
4cad,5t5n,0.58935,0.34827423095703125
5wca,3efd,0.19831,1.0878815650939941
3or6,1yjd,0.34621,0.9870797991752625
1ocw,6njn,0.19733,0.0
3wfb,6xja,0.31041,0.36627525091171265
1bbj,5cil,0.13382,0.0
7x6o,5h30,0.17854,0.0
3jwo,5h35,0.2421,0.2872922420501709
4ydi,5w06,0.19776,0.6243471503257751
6al5,5w2b,0.27965,3.9623708724975586
6x3x,7stz,0.25949,0.021205175668001175
1y0l,4khx,0.34992,0.2230166345834732
5nuz,6fla,0.1332,0.005210052244365215
6wo4,2v17,0.23307,0.39403069019317627
3cvi,6cnv,0.19228,0.49135324358940125
5anm,6p4a,0.53319,0.0
6lbh,4xc3,0.15684,1.0144259929656982
6phc,1kiq,0.45298,0.19208717346191406
4khx,6mnq,0.5378,0.0
7bq5,2r23,0.21776,0.43213146924972534
1dqm,1jhk,0.31033,0.0
3hb3,7f2s,0.20995,0.06161149591207504
6dcw,1mhh,0.589,0.36239010095596313
7kba,6df1,0.25361,0.3461904227733612
5v6m,6cyf,0.1593,0.0
4kka,3v6z,0.22939,0.5096061825752258
3ulv,1yuh,0.32661,0.42240482568740845
4gxv,3mnz,0.69041,0.002591485157608986
5b3j,6dwc,0.47109,0.22797487676143646
2iqa,3fo2,0.23822,0.02276379056274891
5i1g,7te9,0.25761,1.5858734846115112
1hys,5ebl,0.46647,1.9251623153686523
3lmj,1dl7,0.43008,0.6162114143371582
6db5,2g60,0.56179,0.004848534241318703
5gks,7n0u,0.47249,0.12008081376552582
5dum,1j1o,0.43825,0.0
3fo2,1k4d,0.54612,0.5803576111793518
3wfe,3liz,0.21965,0.7817948460578918
4xpf,6yor,0.25849,0.13284100592136383
2vdk,1uwg,0.18528,0.26206791400909424
6w51,1lo4,0.32214,0.06049562245607376
4jr9,6z06,0.34736,0.0
3ls4,1uz6,0.38943,0.0
6vbp,1fl6,0.53872,0.3083224296569824
2dqf,6c9u,0.39793,0.009095922112464905
6x5e,1fig,0.18698,2.196206569671631
3ma9,6did,0.32531,0.008179900236427784
5cd5,5weq,0.23853,0.38923579454421997
5wko,6wm9,0.29521,0.046069011092185974
4odu,4nx3,0.50474,0.14521163702011108
6dzr,1c08,0.34881,0.0017443301621824503
6ukj,7kmd,0.2438,3.175941228866577
7dc8,3ifo,0.32641,0.4300713539123535
5x2m,6bdz,0.2938,0.7013318538665771
6b6z,5e08,0.20022,0.7480432987213135
5it2,6d2p,0.24001,0.5643293261528015
6h06,6pbw,0.18108,0.5968145728111267
1ob1,2pr4,0.27834,0.05773438140749931
5jsa,6w0f,0.39212,0.43251532316207886
6vl9,6wg2,0.1441,0.0005801441730000079
1osp,6sf6,0.30659,0.05942532792687416
5mev,2d7t,0.44349,0.2203865796327591
5d1q,4qxt,0.42731,0.015355005860328674
3qpx,5mi0,0.2019,0.03612678870558739
5ifh,1xf2,0.23701,0.17364682257175446
4olz,7lj4,0.40893,0.042151451110839844
6o3b,4olw,0.15583,0.3424401879310608
7kgv,1fig,0.18245,0.42268916964530945
4ocy,1afv,0.19416,0.35070323944091797
3hpl,7dx4,0.17714,1.5585293769836426
7tee,2pw1,0.12194,1.2130107879638672
4g6a,3oke,0.45503,0.2291610985994339
7dnk,1f11,0.26872,0.010057713836431503
7lf1,7k7r,0.30164,3.2757809162139893
1a3l,5i1h,0.42709,0.009852912276983261
6uig,5veb,0.39532,0.3446227014064789
3vrl,7neq,0.38924,0.4088093042373657
4r96,7jhh,0.25007,0.591770350933075
4jqi,5w1g,0.1921,2.941701889038086
5tkj,3ulv,0.29795,0.07739075273275375
6o1f,1ncd,0.37379,0.48403921723365784
1u91,3g6d,0.30314,0.12816838920116425
3cfb,7te6,0.18887,0.01428137719631195
6x1v,6ur5,0.1919,0.03974511846899986
7sfw,6bkb,0.16539,2.2807397842407227
5uix,5xcu,0.21491,0.7469651699066162
6x3v,7jhg,0.26408,0.41643399000167847
5i1j,5nph,0.36164,0.11826634407043457
7m2j,5cp3,0.39254,0.12971292436122894
5ezo,1ymh,0.21892,0.17140038311481476
1ncc,6nmv,0.4174,0.049414269626140594
4oaw,6uuh,0.41545,0.25064513087272644
1il1,3t2n,0.98478,0.0
1cly,4k23,0.46007,0.37072861194610596
6pv8,3dro,0.21096,1.9527920484542847
3wii,6ieb,0.38713,0.19129948318004608
1tzi,6w52,0.39177,0.37667325139045715
1h0d,3l95,0.47857,0.4612327516078949
7t3d,4rx4,0.21752,1.8104139566421509
1qlr,5w42,0.20694,0.404959499835968
1mvu,6vc9,0.24188,1.0761421918869019
3dv6,4odv,0.53046,0.25349318981170654
1q72,5a16,0.278,0.2825690805912018
7ebz,1rum,0.13728,0.002923746360465884
6bf9,6c5h,0.20498,0.2151024490594864
3j8w,6q0e,0.21518,1.9197404384613037
1mrf,4m1c,0.15063,0.04040750861167908
5x2q,2hff,0.16904,0.06898447126150131
7m2j,4oly,0.18606,0.9559396505355835
6pzh,1ruk,0.39976,0.36636364459991455
2ntf,2dqd,0.58208,0.018936851993203163
4ngh,6ch9,0.44388,0.43402937054634094
4odu,6a78,0.46198,0.26130005717277527
3sy0,6v6w,0.36344,0.39985427260398865
5k9k,6n81,0.44938,0.43035709857940674
2gfb,6p4c,0.35821,0.04387949779629707
6x5e,6ii8,0.13936,0.05657767504453659
6bpa,6wf0,0.12272,0.000808947195764631
7kra,4uv7,0.273,0.0
3ks0,5c0n,0.29063,0.029511043801903725
1a4k,4yaq,0.21259,0.4230427145957947
7kzx,6vep,0.38964,0.23122937977313995
4rnr,4kk6,0.2296,4.016005039215088
5u8q,6jjp,0.37039,0.0013308993075042963
6wj1,2vxu,0.99875,0.02134798653423786
6bli,2nr6,0.32445,0.8658339977264404
5xaj,5eor,0.35659,0.3322421908378601
5usl,6wvz,0.17595,0.0
3wkm,6u2f,0.20603,0.5621607303619385
6b7z,7kkz,0.25412,0.9144229888916016
6pzw,4pb0,0.55738,0.21505960822105408
1dbk,4ma8,0.35356,0.14144644141197205
5x2m,1uz6,0.27633,0.0
5a7x,6mnq,0.55468,0.2602519989013672
2hkf,5f6i,0.45395,0.11669106036424637
2itd,5trp,0.35606,0.49027302861213684
6w0c,2b1h,0.1981,0.42998379468917847
6h06,7lj5,0.39375,1.34745454788208
3g6d,6az2,0.39705,0.08892932534217834
4glr,1yym,0.60258,0.3921099007129669
5cgy,2fed,0.19139,0.0
2qsc,6mu6,0.35277,0.4128926992416382
3stz,1oay,0.33133,0.7108508348464966
6w51,6db9,0.42835,0.09812615811824799
6ks2,6qd7,0.24943,0.46212801337242126
6nf5,1lk3,0.30648,1.3417891263961792
3v0v,4yxh,0.30327,0.633220911026001
6j5d,7lkg,0.13971,0.009028235450387001
5bjz,5jz7,0.16661,0.5328621864318848
6cf2,5ocx,0.30514,0.9036704897880554
7bbj,6x9t,0.18342,3.502755880355835
7rxp,1xf3,0.51486,0.3028167486190796
6vvu,6uta,0.30557,0.702793300151825
5tzu,5vpg,0.28115,0.2434365153312683
6vbp,4x80,0.3239,0.20942898094654083
5xcx,1wt5,0.30481,0.1541549563407898
6u1n,2nr6,0.40766,1.871132731437683
7e72,7jix,0.35339,0.23026572167873383
5feh,7nx3,0.19587,1.1748366355895996
4n0y,6m0f,0.22953,0.00988856889307499
7kfg,6awq,0.28693,1.1064094305038452
2ibz,6e4y,0.61307,0.0
3uji,2zpk,0.61281,0.13978911936283112
3o45,7r40,0.19727,0.35726478695869446
4hha,1jpt,0.40754,1.4711130857467651
7k66,3jau,0.35306,2.6397650241851807
5wb9,6xuk,0.26997,0.0
6q1g,1j5o,0.27675,0.9002947211265564
5ado,6q23,0.11746,0.5794845819473267
1um4,6h5n,0.31895,1.8439396619796753
6tke,4lci,0.33719,0.756734311580658
5u15,4mhj,0.25435,0.19436046481132507
7pnm,7s11,0.23799,0.22998517751693726
6d9g,6q1e,0.17937,2.0686962604522705
6mef,1kem,0.34994,3.1431949138641357
5wkz,1ngp,0.34746,0.21661125123500824
1ots,2z92,0.43329,0.8437839150428772
1u8i,3clf,0.65938,0.18617208302021027
2ypv,5lxg,0.25466,0.0791027694940567
5trp,3ifp,0.31673,0.15583187341690063
6lhq,4j1u,0.32501,0.033521633595228195
6bb4,4d9q,0.72647,0.02538926899433136
3pnw,2ojz,0.33716,0.49891844391822815
6df2,3ikc,0.15433,0.5824281573295593
5cjq,4lu5,0.46466,0.0
6lht,2eiz,0.46858,0.9151157140731812
7o33,6lcs,0.23755,0.0
7nez,5czx,0.40439,1.6090601682662964
7ce2,3drq,0.18327,0.06192843243479729
6vel,6ddv,0.25915,0.23424702882766724
4k8r,7lyv,0.26996,0.9728522896766663
1tqb,4rrp,0.24553,0.004673917777836323
2bjm,6wf1,0.13327,1.454629898071289
5ibl,7nfd,0.3438,0.3557838499546051
6uul,5i1l,0.23396,0.2419877052307129
1zls,3utz,0.23556,0.2078665941953659
4lkc,3ze2,0.33128,0.155009463429451
6um5,1yek,0.11856,3.047991991043091
6h06,2jk5,0.28001,0.052390482276678085
2f58,4rfn,0.39389,0.5406251549720764
6m47,5uqy,0.34029,0.0009461327572353184
2ai0,7tdm,0.09579,0.20540295541286469
6vc9,6o24,0.20361,0.3591834306716919
6nmv,5d70,0.58173,0.02077665366232395
1r3k,4jfy,0.17325,0.020836059004068375
4xwg,4ckd,0.47204,0.001783230691216886
2h9g,1iga,0.24547,0.0
1jnl,7pnq,0.11393,0.3744765520095825
2fx8,4xnz,0.58396,0.3964599370956421
6u02,3se8,0.23134,0.12484793365001678
5kjr,2jel,0.49912,0.13006317615509033
4xp6,2zck,0.16164,0.005275152623653412
5cjx,7tuy,0.10229,0.0012230080319568515
7kmd,7c4s,0.15935,0.09379587322473526
1s3k,5xcv,0.21588,0.0027187063824385405
2eh7,1hzh,0.18964,0.006198052782565355
1c1e,6xq2,0.22334,0.5072814226150513
4o5i,4r96,0.29747,4.47563362121582
5ug0,1hez,0.23753,1.0525978803634644
5w6g,6h06,0.26734,0.4889620840549469
6k68,7lkg,0.14242,0.014926466159522533
2qr0,2r1w,0.40343,0.12474575638771057
4dw2,5mo3,0.30088,0.11377871781587601
5y9c,6nms,0.42658,1.9372369050979614
2r1x,1tjh,0.40994,0.43412312865257263
1ezv,5uby,0.32844,0.31183362007141113
3v4u,6dc8,0.29463,0.17814521491527557
1acy,4nkd,0.35201,1.405155897140503
4qf1,6lra,0.32486,0.00455374363809824
4jg0,6s8j,0.10831,0.0
7df9,4fq2,0.14144,0.49828028678894043
2z91,4i3r,0.18295,0.8521578907966614
6cdp,3o11,0.37384,1.9029873609542847
5ibt,6wm9,0.3826,0.49916762113571167
3p30,6x9t,0.42644,0.47920915484428406
2nz9,4amk,0.59045,0.08402755111455917
7dfc,2pw1,0.1664,0.26832258701324463
6q1e,2ajx,0.28996,0.018887944519519806
6e56,5lcv,0.20771,0.7681844830513
5kw9,5tlk,0.44536,0.3776974380016327
4las,1vpo,0.15505,0.2397349625825882
1adq,7tfo,0.38475,0.5198920369148254
7fab,2gfb,0.23259,0.021827030926942825
5ur8,4m5z,0.19783,8.71826171875
4rir,2ajs,0.46438,0.2635226845741272
3wfd,6ch9,0.21288,0.7580505609512329
6wj1,3cvh,0.27181,0.2162417322397232
5yup,2bjm,0.13656,0.0120712174102664
6p3s,6ch9,0.22584,5.8346147537231445
5gis,5jue,0.16331,1.0030754804611206
5i9q,7nc0,0.26241,0.017551232129335403
4nkd,6aq7,0.62427,0.15699085593223572
5utz,6o41,0.15499,0.5270814895629883
1mpa,4uil,0.15496,0.0
2qqk,3c6s,0.77828,0.7893539071083069
1xgq,1ezv,0.27335,0.0006202177610248327
4yaq,4xc3,0.43727,1.481905460357666
3l1o,1fgv,0.35872,0.7864583134651184
5h32,5ibl,0.21291,0.0
4oz4,1m7d,0.32975,0.262150377035141
4gms,7eak,0.22827,0.1918819546699524
7a3q,5a7x,0.39682,0.3511883616447449
7c81,4q5z,0.12861,0.8809967637062073
7r9d,5otj,0.31964,2.679138422012329
6x78,5utz,0.16298,0.8685551285743713
6snh,6c5h,0.36555,0.014694835059344769
4o5i,4odw,0.41103,0.48297280073165894
1cfq,5ob5,0.28572,0.2127830535173416
7dnl,4qnp,0.29179,1.8883888721466064
4nj9,1oau,0.29086,0.5463116765022278
4qyo,7s4s,0.25899,0.0
4jg0,3bsz,0.20833,0.019189145416021347
6yio,7lok,0.2391,0.2676209509372711
1mj7,2a6j,0.16859,0.7578438520431519
5ur8,7mdp,0.18315,0.5023384094238281
6whk,4yhm,0.32861,0.011661391705274582
6zjg,2iq9,0.14133,0.25907254219055176
6jfh,3ze2,0.28781,0.0
6elj,1qbm,0.25218,1.8398585319519043
2wuc,1wz1,0.35953,0.5551647543907166
4wuk,6vsr,0.23718,0.6812713742256165
1ehl,3ztj,0.25687,0.4394451081752777
1r3l,7n08,0.19316,0.39648371934890747
7bud,6idh,0.16394,0.6503890752792358
7pi7,4xph,0.24325,0.008949005976319313
3nab,6lnt,0.28674,0.0
4jam,4ut6,0.35047,0.502467930316925
4yho,5opy,0.46603,0.027184821665287018
4yho,5i1e,0.43009,0.06779014319181442
5uel,6p91,0.13156,2.6496031284332275
6xcj,3mcl,0.42617,0.061081647872924805
6lnt,7kgu,0.38979,0.0
3iet,3oay,0.28557,0.3072563707828522
6hga,4jy6,0.14018,0.08760211616754532
7mem,7oo2,0.45931,0.11544550955295563
3ixy,4bz1,0.43805,0.0
6ayz,6dlb,0.29297,0.3534681797027588
7ceb,7mlv,0.28933,0.5099847912788391
2jb5,7mxd,0.18067,2.558922052383423
3kr3,7k66,0.2075,0.5547102689743042
1cly,7x6o,0.17245,1.0270243883132935
6cf2,6u8d,0.31007,0.0872461274266243
6mtp,7r8b,0.2667,0.0
5i8e,6m0f,0.30216,0.002020599553361535
1gaf,1v7m,0.45234,0.046418678015470505
6q0i,4hxb,0.5478,0.4579622447490692
6p4b,7tfo,0.158,0.032348137348890305
7ceb,6ot0,0.19735,7.582150936126709
6crq,5a7x,0.3887,0.6320008039474487
2y07,7ctu,0.31553,0.0
1ruq,3qhf,0.37314,0.30594584345817566
6qn9,5wcd,0.21174,0.24870647490024567
3qg6,1fpt,0.18666,0.20208612084388733
4rrp,6crq,0.32895,0.5437614917755127
2exw,4p9m,0.15409,0.08567903190851212
6b3k,1rzj,0.15373,0.5436583161354065
5esv,5mp1,0.16972,5.39118766784668
5vag,4plj,0.28111,0.2998090982437134
5kan,7lok,0.21365,0.03604688495397568
4xi5,6u0l,0.18831,1.8368890285491943
1ngz,5o6v,0.22156,0.26305854320526123
6xcj,2hvk,0.42969,0.2748080790042877
6i8s,5dfv,0.3785,0.623405933380127
3uaj,5t78,0.48584,0.2319139689207077
3j42,2r8s,0.33893,0.07279488444328308
7a3n,1yeg,0.39419,0.4360369145870209
5jw5,7e6p,0.38406,0.5436751842498779
6qee,3twc,0.17738,0.10273522883653641
5gir,3klh,0.2288,0.4935646057128906
3ghb,6o41,0.43672,0.7091756463050842
1g7l,4q0x,0.38081,2.0246076583862305
2ntf,3iy0,0.21248,2.454591751098633
3idn,6bf9,0.40553,1.6995201110839844
7lja,6wm9,0.34624,0.8393937349319458
2dqi,6ztr,0.27762,0.0
7ter,7kzx,0.12562,0.2653713524341583
5cex,1q0y,0.41894,3.4800615310668945
2c1p,1rz8,0.17561,0.04952634125947952
7rm3,5i17,0.28334,0.429050475358963
2mcp,7lf1,0.18508,0.5634236335754395
4nrx,6mei,0.58084,0.5168949961662292
7oo2,2vxq,0.67307,0.23151367902755737
6pi7,7s11,0.23872,0.0
1om3,4toy,0.33317,0.2900649905204773
3fo1,6ss0,0.16637,0.08656288683414459
7tes,5cp3,0.49448,0.027707457542419434
1oaz,2z91,0.46991,0.5756260752677917
5w6g,3vi3,0.3041,0.23600484430789948
6a76,7l79,0.31324,0.18941526114940643
5wb9,3r1g,0.17724,0.02747497707605362
1yed,1u93,0.35001,0.5460718870162964
6gk8,4ouu,0.27886,0.4329743981361389
3ze1,6pzz,0.22214,0.6479721069335938
5t5n,3idi,0.1703,0.13282759487628937
7te4,5tfw,0.19349,1.974918246269226
2ypv,7niw,0.19895,0.06212805211544037
1mrc,4n8c,0.29965,0.0
7a69,2eiz,0.38577,0.23347638547420502
2vis,1rzk,0.15039,6.213136196136475
5x0t,1p84,0.24025,0.022016458213329315
3qrg,7kr5,0.32233,0.35724788904190063
6bpb,4m61,0.45602,0.2890758216381073
7o33,1e6j,0.22867,0.03475343808531761
3stz,7nfa,0.4076,0.09967055916786194
5ysl,2aab,0.19426,0.24434053897857666
2qr0,7kf0,0.5354,0.16780589520931244
6wt3,4z7n,0.29167,0.0
1adq,5ifa,0.52734,0.6213532090187073
5v6m,3qg6,0.94514,0.0
4r2g,1fn4,0.30398,4.559257984161377
5t80,6gc2,0.40196,0.30530354380607605
7mem,6pze,0.36362,0.4604199528694153
3mlw,2otu,0.27095,0.0
7ekb,3i9g,0.48503,0.23300476372241974
1ncd,7n05,0.36205,0.5543075203895569
3csy,1v7m,0.42115,1.0075783729553223
5bv7,7lia,0.25018,1.4218931198120117
5i71,6yx9,0.20238,1.2088795900344849
5ebm,3s35,0.48164,1.1659765243530273
6k5d,6osv,0.38923,0.30471548438072205
35c8,4nzr,0.28985,3.380568742752075
5d9q,7l79,0.22012,0.14343304932117462
4jm2,5veb,0.25103,3.9991276264190674
6mto,7t4q,0.06827,0.7161039710044861
3mlu,6mco,0.34701,0.7001892924308777
5vph,3hzv,0.19354,1.166583776473999
1yei,7rp3,0.3314,0.5761979222297668
3l7f,5cp7,0.52298,0.29578739404678345
6vpy,7lcv,0.31973,0.10333544760942459
43c9,1nd0,0.4046,0.29030168056488037
5tpl,2q8a,0.3614,0.0
2dwd,1nma,0.16602,0.3113023042678833
1u8h,6u0l,0.40684,0.6230443716049194
2j6e,1rul,0.25529,0.8575845956802368
3duu,7te9,0.23617,1.192999005317688
5x2o,6jwc,0.37276,0.948850691318512
6w0c,6xtg,0.49816,0.008299792185425758
7tet,1him,0.18844,0.22779470682144165
6plk,6db6,0.39398,0.49241530895233154
2vdp,1igi,0.20727,0.01446052361279726
2bob,7tes,0.26792,0.36705800890922546
2qr0,6q0l,0.19167,0.6371333599090576
1xf5,1yeh,0.17329,1.1479603052139282
5h37,7ley,0.24061,0.6479023098945618
6mid,1fn4,0.19466,1.1969112157821655
1dqm,4ydj,0.13014,0.0010242341086268425
5en2,5dfv,0.38743,1.2912132740020752
6lkt,5n7w,0.4696,0.1293536275625229
1yei,6jhq,0.19248,8.43869686126709
2vdl,4kk6,0.21631,0.08883437514305115
6b70,1p84,0.28118,0.6677792072296143
5wca,7rxj,0.3924,0.9670683145523071
4qxt,7nc0,0.29771,0.0
4uv7,6u8c,0.55979,0.17887349426746368
4f58,4ot1,0.20665,1.670595407485962
7kfg,7rd5,0.36582,0.15023204684257507
6hgu,4z0x,0.3068,0.013595064170658588
1baf,1nj9,0.39744,0.0
1dbk,6vjn,0.31382,0.22485248744487762
2e27,4xph,0.23857,0.005163715220987797
6uig,5t4z,0.27163,1.3758724927902222
6al0,6mto,0.20098,1.9521355628967285
2hfg,5dhv,0.34553,1.9237546920776367
3o6l,1g9m,0.2178,0.33070194721221924
5ibt,5vxr,0.28084,0.2516562342643738
5gs1,6p4a,0.54233,0.015890469774603844
7ec5,5i18,0.29102,0.18866418302059174
7amq,7kkz,0.28278,0.09437812119722366
6yio,6glw,0.44201,0.178320974111557
1uwg,3jcb,0.15849,0.40826430916786194
5kjr,6k65,0.40996,0.03560443967580795
7tqb,3qnz,0.59909,0.002346240682527423
6c5v,1dbm,0.42662,0.009274531155824661
1i8m,7v3h,0.1761,0.12099956721067429
3g5x,5anm,0.36304,0.1905788630247116
6ieq,5y9c,0.26222,4.349104404449463
4rrp,3m8o,0.17751,0.6858395934104919
5vlp,1yuh,0.39217,0.2741081714630127
5xs7,1q72,0.26897,0.36214059591293335
5jof,6s5a,0.29521,0.0
4n0y,6w00,0.38018,0.2429737001657486
6wju,3tcl,0.15516,5.165411949157715
3g6j,6o3d,0.5231,0.3571745753288269
3cvi,4xp5,0.30757,0.00934942252933979
1fsk,7kfb,0.20903,0.0
6cez,6s5a,0.32985,0.013845846056938171
1ott,1ruk,0.26071,0.2103699892759323
6yxk,1s3k,0.28361,0.559381365776062
7kmd,7rxc,0.21655,0.21306337416172028
1a4k,5y11,0.21965,0.12595202028751373
2arj,6cmo,0.1504,0.49718064069747925
6hgu,4ong,0.30818,0.02837073616683483
6fy2,6a77,0.34842,3.3798513412475586
6pci,3l7e,0.26879,0.6211137771606445
4gag,1q72,0.5504,0.26604434847831726
6wj0,6tnp,0.32556,0.6980447769165039
7cw0,4hkb,0.14823,0.0
7m30,7o9s,0.31674,0.0013947873376309872
1xcq,6p8m,0.14515,0.4579428732395172
4kk9,3u1s,0.21062,6.235531806945801
5cjo,7nc0,0.30971,0.6433419585227966
4plk,6cxl,0.12077,0.7172885537147522
4r3s,1q72,0.26126,0.1599421352148056
5w2b,5gs1,0.2731,0.2723972499370575
3or6,6w0f,0.9493,0.11755187064409256
1yeg,4yhy,0.29076,8.18952751159668
1b4j,1keg,0.23032,0.0
1rur,6ba5,0.31753,0.08464791625738144
1kcr,7mdu,0.43351,0.2711108326911926
4aei,4pd4,0.2434,3.2810230255126953
4z95,4pb0,0.60269,0.17778053879737854
3wsq,4yxk,0.28667,1.0166398286819458
43c9,3o11,0.24139,0.11294030398130417
6vvu,5c6t,0.21671,0.4381036162376404
6sne,6q19,0.20045,0.2339237779378891
6be4,1rul,0.25006,0.0825670138001442
1riv,1mie,0.6392,0.15574702620506287
3vg9,3hzm,0.16485,1.7443653345108032
6dkj,7mfr,0.20631,0.060760218650102615
3wkm,7a0x,0.16902,0.03622143715620041
1fj1,3l7e,0.16593,0.0
3moa,6w2c,0.35273,1.8987482786178589
6vl8,7kra,0.212,0.39044612646102905
4jo2,1yed,0.23585,0.0
1g7m,2jix,0.31373,1.2199279069900513
5tr1,3dvg,0.19013,0.0009418534464202821
3okd,3clf,0.60326,0.17378973960876465
5myk,4mqx,0.37492,1.611790418624878
4i3s,6tcr,0.21916,0.7198634147644043
5vph,6ana,0.40653,0.5217126607894897
6db7,6db5,0.55021,0.27097854018211365
6wf0,4ygv,0.248,2.0066885948181152
3wfh,5w08,0.1877,2.7993452548980713
3tv3,3zdx,0.25386,0.0
5i1a,5f6j,0.42733,0.20078745484352112
3bt2,5ifa,0.6106,0.357465922832489
4rgo,1hh9,0.72336,0.0341503880918026
5wk2,3j6u,0.41873,0.0
2vl5,4a6y,0.38998,1.6162755489349365
6n2x,1ngx,0.45886,0.011475631967186928
6n7u,3sdy,0.05302,1.5873379707336426
3dvg,4uil,0.17696,0.1709860861301422
4gxv,2ybr,0.28807,0.24075819551944733
6al5,5ewi,0.18811,1.1037702560424805
7tee,3x3g,0.21335,0.0022795917466282845
5jw3,5chn,0.45808,0.31712666153907776
6uul,4r2g,0.36292,0.37859073281288147
6q1e,7kq7,0.29607,0.3924354314804077
7mta,3jcb,0.19341,1.391686201095581
6vrq,6v8x,0.36507,0.4198131561279297
1wz1,5uwe,0.1769,0.4719231426715851
5ty6,3vg9,0.24606,2.360421657562256
6n7u,7mfg,0.1135,0.2894284427165985
4r4h,4yxk,0.37763,2.415801525115967
4yhz,6wqo,0.41904,0.8014214634895325
6wk4,5vkd,0.31143,2.1976189613342285
7bud,4wff,0.24488,0.0548209473490715
5nb5,7mxd,0.17406,0.0
1ehl,3i2c,0.35082,0.0019498593173921108
6yxk,4j4p,0.25191,0.054410021752119064
7li7,7cvz,0.18481,0.0
3cvi,3wih,0.33776,0.21618430316448212
5iq7,6aq7,0.42139,0.22856484353542328
7cbp,1t03,0.17175,2.0584194660186768
1a3l,1hkl,0.55745,0.00374663551338017
4x80,6ana,0.3317,0.006437904667109251
2vxs,5bk5,0.30729,0.19967275857925415
2y36,4f15,0.51273,0.8499472141265869
1l7t,6mtr,0.17025,0.7238609790802002
6bsp,2hfe,0.21373,0.738685667514801
4xcf,4r4b,0.49246,0.22568388283252716
